:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,23
:ALARM_NAME,"2_ULD_STS_raw"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,20
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,3
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,11,"不足,満杯中(ULD→全設備)",R,2024/03/01 02:45:00,2024/03/01 03:18:26,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:11:28,2024/03/01 03:11:38,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:11:28,2024/03/01 03:11:38,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:11:32,2024/03/01 03:11:38,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:11:42,2024/03/01 03:12:10,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:11:42,2024/03/01 03:12:10,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:12:20,2024/03/01 03:12:28,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:12:20,2024/03/01 03:12:28,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:12:22,2024/03/01 03:12:28,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:12:32,2024/03/01 03:12:54,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:12:32,2024/03/01 03:12:54,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:13:04,2024/03/01 03:13:12,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:13:04,2024/03/01 03:13:12,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:13:06,2024/03/01 03:13:12,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:13:16,2024/03/01 03:13:38,****/**/** **:**:**,1,1
