:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,22
:ALARM_NAME,"2_ULD_STS"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,200
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,1
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,7,"E07:不足満杯",R,2024/02/17 01:17:44,2024/02/17 01:18:42,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:18:42,2024/02/17 01:18:48,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:18:48,2024/02/17 01:19:46,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:19:46,2024/02/17 01:19:52,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:19:52,2024/02/17 01:20:50,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:20:50,2024/02/17 01:20:56,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:20:56,2024/02/17 01:21:54,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:21:54,2024/02/17 01:22:00,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:22:00,2024/02/17 01:22:58,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:22:58,2024/02/17 01:23:04,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:23:04,2024/02/17 01:24:00,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:24:00,2024/02/17 01:24:08,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:24:08,2024/02/17 01:25:04,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:25:04,2024/02/17 01:25:10,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:25:10,2024/02/17 01:26:08,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:26:08,2024/02/17 01:26:14,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:26:14,2024/02/17 01:27:10,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:27:10,2024/02/17 01:27:16,****/**/** **:**:**,1,1
