:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,11
:ALARM_NAME,"1_MSAPシード剥離_ALM"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,11
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,0
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,136,"水洗2槽LL",R,2023/04/13 21:28:50,2023/04/14 06:03:46,****/**/** **:**:**,1,1
0,0,133,"水ｶｰﾃﾝ槽LL",R,2023/04/13 21:29:22,2023/04/14 06:03:46,****/**/** **:**:**,1,1
0,0,66,"ｴｯﾁﾝｸﾞ槽温度下限異常",R,2023/04/14 06:04:24,2023/04/14 06:04:30,****/**/** **:**:**,1,1
0,0,113,"上流装置受け入れ搬送異常",R,2023/04/14 06:51:04,2023/04/14 06:51:16,****/**/** **:**:**,1,1
0,0,129,"ｴｯﾁﾝｸﾞ液添加剤槽L",R,2023/04/14 09:37:33,2023/04/14 15:12:26,****/**/** **:**:**,1,1
0,0,120,"ｱﾙｶﾘ洗浄槽HH",R,2023/04/14 10:31:49,2023/04/14 15:12:26,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/14 10:31:51,2023/04/14 15:12:26,****/**/** **:**:**,1,1
0,0,66,"ｴｯﾁﾝｸﾞ槽温度下限異常",R,2023/04/14 15:43:56,2023/04/14 15:44:02,****/**/** **:**:**,1,1
0,0,155,"ｱﾙｶﾘ洗浄建浴槽液面状態ｴﾗｰ",R,2023/04/14 16:30:26,2023/04/14 16:31:14,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/14 16:32:24,2023/04/14 16:32:30,****/**/** **:**:**,1,1
0,0,120,"ｱﾙｶﾘ洗浄槽HH",R,2023/04/14 20:19:47,2023/04/14 20:25:09,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/14 20:19:55,2023/04/14 20:25:09,****/**/** **:**:**,1,1
0,0,128,"酸洗浄槽L",R,2023/04/14 20:25:07,2023/04/14 20:25:27,****/**/** **:**:**,1,1
0,0,142,"酸洗浄槽LL",R,2023/04/14 20:25:27,2023/04/14 20:32:11,****/**/** **:**:**,1,1
0,0,127,"ｱﾙｶﾘ洗浄槽L",R,2023/04/14 20:25:39,2023/04/14 20:26:13,****/**/** **:**:**,1,1
0,0,138,"ｱﾙｶﾘ洗浄槽LL",R,2023/04/14 20:26:13,2023/04/14 20:35:59,****/**/** **:**:**,1,1
0,0,143,"水洗7槽LL",R,2023/04/14 20:30:29,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,144,"水洗8槽LL",R,2023/04/14 20:30:39,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,145,"水洗9槽LL",R,2023/04/14 20:30:45,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/14 20:32:03,2023/04/14 20:35:59,****/**/** **:**:**,1,1
0,0,141,"水洗6槽LL",R,2023/04/14 20:48:27,2023/04/14 20:56:07,****/**/** **:**:**,1,1
0,0,140,"水洗5槽LL",R,2023/04/14 20:48:31,2023/04/14 20:56:07,****/**/** **:**:**,1,1
0,0,135,"水洗1槽LL",R,2023/04/14 20:48:39,2023/04/14 20:56:07,****/**/** **:**:**,1,1
0,0,139,"水洗4槽LL",R,2023/04/14 20:48:47,2023/04/14 20:56:07,****/**/** **:**:**,1,1
0,0,136,"水洗2槽LL",R,2023/04/14 20:48:51,2023/04/14 20:56:07,****/**/** **:**:**,1,1
0,0,137,"水洗3槽LL",R,2023/04/14 20:48:57,2023/04/14 20:56:07,****/**/** **:**:**,1,1
