:GT2K_LOG,1
:LOGGING_ID,14
:LOGGING_NAME,"シード剥離_導電率"
:SERIAL_ID,45
:DEVICE_NUM,3
:RECORD_NUM,120
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
:DEV_COMMENT,"設備コード","モデル名","導電率"
2024/03/11 04:16:40,,"LEV50001_020",2268
2024/03/11 04:17:12,,"LEV50001_020",2381
2024/03/11 04:17:39,,"LEV50001_020",2323
2024/03/11 04:18:09,,"LEV50001_020",2358
2024/03/11 04:18:39,,"LEV50001_020",2285
2024/03/11 04:19:09,,"LEV50001_020",2346
2024/03/11 04:19:39,,"LEV50001_020",2281
2024/03/11 04:20:09,,"LEV50001_020",2319
2024/03/11 04:20:39,,"LEV50001_020",2266
2024/03/11 04:21:09,,"LEV50001_020",2409
2024/03/11 04:21:39,,"LEV50001_020",2246
2024/03/11 04:22:09,,"LEV50001_020",2373
2024/03/11 04:22:39,,"LEV50001_020",2251
2024/03/11 04:23:09,,"LEV50001_020",2209
2024/03/11 04:23:39,,"LEV50001_020",2356
2024/03/11 04:24:09,,"LEV50001_020",2435
2024/03/11 04:24:39,,"LEV50001_020",2385
2024/03/11 04:25:09,,"LEV50001_020",2314
2024/03/11 04:25:39,,"LEV50001_020",2381
2024/03/11 04:26:09,,"LEV50001_020",2271
2024/03/11 04:26:39,,"LEV50001_020",2273
2024/03/11 04:27:09,,"LEV50001_020",2261
2024/03/11 04:27:39,,"LEV50001_020",2235
2024/03/11 04:28:09,,"LEV50001_020",2313
2024/03/11 04:28:39,,"LEV50001_020",2350
2024/03/11 04:29:09,,"LEV50001_020",2309
2024/03/11 04:29:39,,"LEV50001_020",2276
2024/03/11 04:30:09,,"LEV50001_020",2450
2024/03/11 04:30:39,,"LEV50001_020",2406
2024/03/11 04:31:09,,"LEV50001_020",2293
2024/03/11 04:31:39,,"LEV50001_020",2266
2024/03/11 04:32:09,,"LEV50001_020",2383
2024/03/11 04:32:39,,"LEV50001_020",2296
2024/03/11 04:33:09,,"LEV50001_020",2416
2024/03/11 04:33:39,,"LEV50001_020",2229
2024/03/11 04:34:09,,"LEV50001_020",2419
2024/03/11 04:34:39,,"LEV50001_020",2329
2024/03/11 04:35:09,,"LEV50001_020",2331
2024/03/11 04:35:39,,"LEV50001_020",2414
2024/03/11 04:36:09,,"LEV50001_020",2291
2024/03/11 04:36:39,,"LEV50001_020",2344
2024/03/11 04:37:09,,"LEV50001_020",2376
2024/03/11 04:37:39,,"LEV50001_020",2429
2024/03/11 04:38:09,,"LEV50001_020",2313
2024/03/11 04:38:39,,"LEV50001_020",2365
2024/03/11 04:39:09,,"LEV50001_020",2410
2024/03/11 04:39:39,,"LEV50001_020",2331
2024/03/11 04:40:09,,"LEV50001_020",2294
2024/03/11 04:40:39,,"LEV50001_020",2306
2024/03/11 04:41:09,,"LEV50001_020",2284
2024/03/11 04:41:39,,"LEV50001_020",2315
2024/03/11 04:42:09,,"LEV50001_020",2320
2024/03/11 04:42:39,,"LEV50001_020",2296
2024/03/11 04:43:09,,"LEV50001_020",2350
2024/03/11 04:43:39,,"LEV50001_020",2280
2024/03/11 04:44:09,,"LEV50001_020",2349
2024/03/11 04:44:39,,"LEV50001_020",2516
2024/03/11 04:45:09,,"LEV50001_020",2321
2024/03/11 04:45:39,,"LEV50001_020",2291
2024/03/11 04:46:09,,"LEV50001_020",2383
2024/03/11 04:46:39,,"LEV50001_020",2294
2024/03/11 04:47:09,,"LEV50001_020",2394
2024/03/11 04:47:39,,"LEV50001_020",2419
2024/03/11 04:48:09,,"LEV50001_020",2348
2024/03/11 04:48:39,,"LEV50001_020",2298
2024/03/11 04:49:09,,"LEV50001_020",2363
2024/03/11 04:49:39,,"LEV50001_020",2291
2024/03/11 04:50:09,,"LEV50001_020",2248
2024/03/11 04:50:39,,"LEV50001_020",2258
2024/03/11 04:51:09,,"LEV50001_020",2251
2024/03/11 04:51:39,,"LEV50001_020",2381
2024/03/11 04:52:09,,"LEV50001_020",2456
2024/03/11 04:52:39,,"LEV50001_020",2256
2024/03/11 04:53:09,,"LEV50001_020",2415
2024/03/11 04:53:39,,"LEV50001_020",2323
2024/03/11 04:54:09,,"LEV50001_020",2463
2024/03/11 04:54:39,,"LEV50001_020",2330
2024/03/11 04:55:09,,"LEV50001_020",2494
2024/03/11 04:55:39,,"LEV50001_020",2419
2024/03/11 04:56:09,,"LEV50001_020",2283
2024/03/11 04:56:39,,"LEV50001_020",2320
2024/03/11 04:57:09,,"LEV50001_020",2408
2024/03/11 04:57:39,,"LEV50001_020",2383
2024/03/11 04:58:09,,"LEV50001_020",2370
2024/03/11 04:58:39,,"LEV50001_020",2343
2024/03/11 04:59:09,,"LEV50001_020",2404
2024/03/11 04:59:39,,"LEV50001_020",2300
2024/03/11 05:00:09,,"LEV50001_020",2258
2024/03/11 05:00:39,,"LEV50001_020",2288
