:GT2K_LOG,1
:LOGGING_ID,14
:LOGGING_NAME,"シード剥離_導電率"
:SERIAL_ID,51
:DEVICE_NUM,3
:RECORD_NUM,120
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
:DEV_COMMENT,"設備コード","モデル名","導電率"
2024/03/11 10:16:41,,"LEV50001_020",2269
2024/03/11 10:17:09,,"LEV50001_020",2241
2024/03/11 10:17:39,,"LEV50001_020",2328
2024/03/11 10:18:09,,"LEV50001_020",2390
2024/03/11 10:18:39,,"LEV50001_020",2218
2024/03/11 10:19:09,,"LEV50001_020",2296
2024/03/11 10:19:39,,"LEV50001_020",2341
2024/03/11 10:20:09,,"LEV50001_020",2313
2024/03/11 10:20:39,,"LEV50001_020",2256
2024/03/11 10:21:09,,"LEV50001_020",2318
2024/03/11 10:21:39,,"LEV50001_020",2251
2024/03/11 10:22:09,,"LEV50001_020",2284
2024/03/11 10:22:39,,"LEV50001_020",2460
2024/03/11 10:23:09,,"LEV50001_020",2270
2024/03/11 10:23:39,,"LEV50001_020",2239
2024/03/11 10:24:09,,"LEV50001_020",2306
2024/03/11 10:24:39,,"LEV50001_020",2329
2024/03/11 10:25:09,,"LEV50001_020",2213
2024/03/11 10:25:39,,"LEV50001_020",2366
2024/03/11 10:26:09,,"LEV50001_020",2296
2024/03/11 10:26:39,,"LEV50001_020",2370
2024/03/11 10:27:09,,"LEV50001_020",2279
2024/03/11 10:27:39,,"LEV50001_020",2334
2024/03/11 10:28:09,,"LEV50001_020",2339
2024/03/11 10:28:39,,"LEV50001_020",2280
2024/03/11 10:29:09,,"LEV50001_020",2250
2024/03/11 10:29:39,,"LEV50001_020",2361
2024/03/11 10:30:09,,"LEV50001_020",2261
2024/03/11 10:30:39,,"LEV50001_020",2285
2024/03/11 10:31:09,,"LEV50001_020",2195
2024/03/11 10:31:39,,"LEV50001_020",2209
2024/03/11 10:32:09,,"LEV50001_020",2313
2024/03/11 10:32:39,,"LEV50001_020",2200
2024/03/11 10:33:09,,"LEV50001_020",2285
2024/03/11 10:33:39,,"LEV50001_020",2278
2024/03/11 10:34:09,,"LEV50001_020",2570
2024/03/11 10:34:39,,"LEV50001_020",2251
2024/03/11 10:35:09,,"LEV50001_020",2298
2024/03/11 10:35:39,,"LEV50001_020",2270
2024/03/11 10:36:09,,"LEV50001_020",2266
2024/03/11 10:36:39,,"LEV50001_020",2391
2024/03/11 10:37:09,,"LEV50001_020",2344
2024/03/11 10:37:39,,"LEV50001_020",2258
2024/03/11 10:38:09,,"LEV50001_020",2541
2024/03/11 10:38:39,,"LEV50001_020",2335
2024/03/11 10:39:09,,"LEV50001_020",2254
2024/03/11 10:39:39,,"LEV50001_020",2308
2024/03/11 10:40:09,,"LEV50001_020",2370
2024/03/11 10:40:39,,"LEV50001_020",2228
2024/03/11 10:41:09,,"LEV50001_020",2370
2024/03/11 10:41:39,,"LEV50001_020",2183
2024/03/11 10:42:09,,"LEV50001_020",2398
2024/03/11 10:42:39,,"LEV50001_020",2225
2024/03/11 10:43:10,,"LEV50001_020",2275
2024/03/11 10:43:40,,"LEV50001_020",2283
2024/03/11 10:44:10,,"LEV50001_020",2230
2024/03/11 10:44:40,,"LEV50001_020",2241
2024/03/11 10:45:10,,"LEV50001_020",2208
2024/03/11 10:45:40,,"LEV50001_020",2263
2024/03/11 10:46:10,,"LEV50001_020",2166
2024/03/11 10:46:40,,"LEV50001_020",2215
2024/03/11 10:47:10,,"LEV50001_020",2315
2024/03/11 10:47:40,,"LEV50001_020",2196
2024/03/11 10:48:10,,"LEV50001_020",2300
2024/03/11 10:48:40,,"LEV50001_020",2320
2024/03/11 10:49:10,,"LEV50001_020",2305
2024/03/11 10:49:40,,"LEV50001_020",2288
2024/03/11 10:50:10,,"LEV50001_020",2190
2024/03/11 10:50:40,,"LEV50001_020",2303
2024/03/11 10:51:10,,"LEV50001_020",2250
2024/03/11 10:51:40,,"LEV50001_020",2169
2024/03/11 10:52:09,,"LEV50001_020",2191
2024/03/11 10:52:40,,"LEV50001_020",2304
2024/03/11 10:53:10,,"LEV50001_020",2174
2024/03/11 10:53:40,,"LEV50001_020",2299
2024/03/11 10:54:10,,"LEV50001_020",2254
2024/03/11 10:54:40,,"LEV50001_020",2233
2024/03/11 10:55:10,,"LEV50001_020",2251
2024/03/11 10:55:40,,"LEV50001_020",2185
2024/03/11 10:56:10,,"LEV50001_020",2268
2024/03/11 10:56:40,,"LEV50001_020",2214
2024/03/11 10:57:10,,"LEV50001_020",2275
2024/03/11 10:57:40,,"LEV50001_020",2263
2024/03/11 10:58:10,,"LEV50001_020",2258
2024/03/11 10:58:40,,"LEV50001_020",2205
2024/03/11 10:59:10,,"LEV50001_020",2238
2024/03/11 10:59:40,,"LEV50001_020",2193
2024/03/11 11:00:10,,"LEV50001_020",2259
2024/03/11 11:00:40,,"LEV50001_020",2175
