:GT2K_LOG,1
:LOGGING_ID,14
:LOGGING_NAME,"シード剥離_導電率"
:SERIAL_ID,43
:DEVICE_NUM,3
:RECORD_NUM,120
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
:DEV_COMMENT,"設備コード","モデル名","導電率"
2024/03/11 02:16:40,,"LEV50001_020",2128
2024/03/11 02:17:10,,"LEV50001_020",2130
2024/03/11 02:17:40,,"LEV50001_020",2129
2024/03/11 02:18:10,,"LEV50001_020",2128
2024/03/11 02:18:40,,"LEV50001_020",2123
2024/03/11 02:19:10,,"LEV50001_020",2128
2024/03/11 02:19:40,,"LEV50001_020",2128
2024/03/11 02:20:10,,"LEV50001_020",2126
2024/03/11 02:20:40,,"LEV50001_020",2124
2024/03/11 02:21:10,,"LEV50001_020",2126
2024/03/11 02:21:40,,"LEV50001_020",2129
2024/03/11 02:22:10,,"LEV50001_020",2129
2024/03/11 02:22:40,,"LEV50001_020",2124
2024/03/11 02:23:10,,"LEV50001_020",2129
2024/03/11 02:23:40,,"LEV50001_020",2129
2024/03/11 02:24:10,,"LEV50001_020",2129
2024/03/11 02:24:40,,"LEV50001_020",2125
2024/03/11 02:25:10,,"LEV50001_020",2126
2024/03/11 02:25:42,,"LEV50001_020",2128
2024/03/11 02:26:10,,"LEV50001_020",2129
2024/03/11 02:26:40,,"LEV50001_020",2126
2024/03/11 02:27:09,,"LEV50001_020",2134
2024/03/11 02:27:40,,"LEV50001_020",2153
2024/03/11 02:28:10,,"LEV50001_020",2215
2024/03/11 02:28:40,,"LEV50001_020",2123
2024/03/11 02:29:10,,"LEV50001_020",2160
2024/03/11 02:29:40,,"LEV50001_020",2135
2024/03/11 02:30:10,,"LEV50001_020",2141
2024/03/11 02:30:40,,"LEV50001_020",2129
2024/03/11 02:31:10,,"LEV50001_020",2139
2024/03/11 02:31:39,,"LEV50001_020",2153
2024/03/11 02:32:10,,"LEV50001_020",2174
2024/03/11 02:32:40,,"LEV50001_020",2136
2024/03/11 02:33:10,,"LEV50001_020",2161
2024/03/11 02:33:40,,"LEV50001_020",2158
2024/03/11 02:34:10,,"LEV50001_020",2145
2024/03/11 02:34:40,,"LEV50001_020",2134
2024/03/11 02:35:10,,"LEV50001_020",2146
2024/03/11 02:35:41,,"LEV50001_020",2184
2024/03/11 02:36:09,,"LEV50001_020",2139
2024/03/11 02:36:40,,"LEV50001_020",2131
2024/03/11 02:37:10,,"LEV50001_020",2149
2024/03/11 02:37:40,,"LEV50001_020",2134
2024/03/11 02:38:10,,"LEV50001_020",2144
2024/03/11 02:38:40,,"LEV50001_020",2159
2024/03/11 02:39:10,,"LEV50001_020",2136
2024/03/11 02:39:40,,"LEV50001_020",2180
2024/03/11 02:40:09,,"LEV50001_020",2175
2024/03/11 02:40:39,,"LEV50001_020",2163
2024/03/11 02:41:09,,"LEV50001_020",2145
2024/03/11 02:41:39,,"LEV50001_020",2148
2024/03/11 02:42:09,,"LEV50001_020",2183
2024/03/11 02:42:40,,"LEV50001_020",2153
2024/03/11 02:43:09,,"LEV50001_020",2165
2024/03/11 02:43:39,,"LEV50001_020",2200
2024/03/11 02:44:09,,"LEV50001_020",2146
2024/03/11 02:44:39,,"LEV50001_020",2143
2024/03/11 02:45:10,,"LEV50001_020",2140
2024/03/11 02:45:40,,"LEV50001_020",2131
2024/03/11 02:46:09,,"LEV50001_020",2153
2024/03/11 02:46:39,,"LEV50001_020",2138
2024/03/11 02:47:09,,"LEV50001_020",2158
2024/03/11 02:47:39,,"LEV50001_020",2165
2024/03/11 02:48:09,,"LEV50001_020",2156
2024/03/11 02:48:39,,"LEV50001_020",2150
2024/03/11 02:49:09,,"LEV50001_020",2139
2024/03/11 02:49:39,,"LEV50001_020",2160
2024/03/11 02:50:10,,"LEV50001_020",2158
2024/03/11 02:50:39,,"LEV50001_020",2158
2024/03/11 02:51:09,,"LEV50001_020",2184
2024/03/11 02:51:39,,"LEV50001_020",2153
2024/03/11 02:52:09,,"LEV50001_020",2161
2024/03/11 02:52:39,,"LEV50001_020",2150
2024/03/11 02:53:09,,"LEV50001_020",2200
2024/03/11 02:53:39,,"LEV50001_020",2145
2024/03/11 02:54:09,,"LEV50001_020",2160
2024/03/11 02:54:39,,"LEV50001_020",2158
2024/03/11 02:55:11,,"LEV50001_020",2169
2024/03/11 02:55:43,,"LEV50001_020",2200
2024/03/11 02:56:09,,"LEV50001_020",2141
2024/03/11 02:56:39,,"LEV50001_020",2126
2024/03/11 02:57:09,,"LEV50001_020",2164
2024/03/11 02:57:39,,"LEV50001_020",2145
2024/03/11 02:58:09,,"LEV50001_020",2154
2024/03/11 02:58:39,,"LEV50001_020",2165
2024/03/11 02:59:09,,"LEV50001_020",2150
2024/03/11 02:59:39,,"LEV50001_020",2140
2024/03/11 03:00:09,,"LEV50001_020",2141
2024/03/11 03:00:39,,"LEV50001_020",2133
