:GT2K_LOG,1
:LOGGING_ID,14
:LOGGING_NAME,"シード剥離_導電率"
:SERIAL_ID,44
:DEVICE_NUM,3
:RECORD_NUM,120
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
:DEV_COMMENT,"設備コード","モデル名","導電率"
2024/03/11 03:16:43,,"LEV50001_020",2146
2024/03/11 03:17:10,,"LEV50001_020",2149
2024/03/11 03:17:39,,"LEV50001_020",2143
2024/03/11 03:18:09,,"LEV50001_020",2134
2024/03/11 03:18:39,,"LEV50001_020",2168
2024/03/11 03:19:09,,"LEV50001_020",2139
2024/03/11 03:19:39,,"LEV50001_020",2145
2024/03/11 03:20:09,,"LEV50001_020",2145
2024/03/11 03:20:39,,"LEV50001_020",2139
2024/03/11 03:21:09,,"LEV50001_020",2149
2024/03/11 03:21:39,,"LEV50001_020",2130
2024/03/11 03:22:09,,"LEV50001_020",2139
2024/03/11 03:22:39,,"LEV50001_020",2150
2024/03/11 03:23:09,,"LEV50001_020",2166
2024/03/11 03:23:39,,"LEV50001_020",2140
2024/03/11 03:24:09,,"LEV50001_020",2140
2024/03/11 03:24:39,,"LEV50001_020",2144
2024/03/11 03:25:09,,"LEV50001_020",2128
2024/03/11 03:25:40,,"LEV50001_020",2144
2024/03/11 03:26:09,,"LEV50001_020",2150
2024/03/11 03:26:39,,"LEV50001_020",2133
2024/03/11 03:27:09,,"LEV50001_020",2135
2024/03/11 03:27:39,,"LEV50001_020",2114
2024/03/11 03:28:09,,"LEV50001_020",2248
2024/03/11 03:28:39,,"LEV50001_020",2376
2024/03/11 03:29:09,,"LEV50001_020",2205
2024/03/11 03:29:39,,"LEV50001_020",2385
2024/03/11 03:30:09,,"LEV50001_020",2248
2024/03/11 03:30:39,,"LEV50001_020",2391
2024/03/11 03:31:09,,"LEV50001_020",2300
2024/03/11 03:31:39,,"LEV50001_020",2410
2024/03/11 03:32:09,,"LEV50001_020",2226
2024/03/11 03:32:39,,"LEV50001_020",2316
2024/03/11 03:33:09,,"LEV50001_020",2325
2024/03/11 03:33:39,,"LEV50001_020",2266
2024/03/11 03:34:09,,"LEV50001_020",2284
2024/03/11 03:34:39,,"LEV50001_020",2411
2024/03/11 03:35:09,,"LEV50001_020",2379
2024/03/11 03:35:41,,"LEV50001_020",2378
2024/03/11 03:36:09,,"LEV50001_020",2208
2024/03/11 03:36:39,,"LEV50001_020",2324
2024/03/11 03:37:09,,"LEV50001_020",2268
2024/03/11 03:37:39,,"LEV50001_020",2215
2024/03/11 03:38:09,,"LEV50001_020",2208
2024/03/11 03:38:39,,"LEV50001_020",2268
2024/03/11 03:39:09,,"LEV50001_020",2329
2024/03/11 03:39:39,,"LEV50001_020",2200
2024/03/11 03:40:09,,"LEV50001_020",2249
2024/03/11 03:40:39,,"LEV50001_020",2234
2024/03/11 03:41:09,,"LEV50001_020",2318
2024/03/11 03:41:39,,"LEV50001_020",2323
2024/03/11 03:42:09,,"LEV50001_020",2284
2024/03/11 03:42:39,,"LEV50001_020",2284
2024/03/11 03:43:09,,"LEV50001_020",2263
2024/03/11 03:43:39,,"LEV50001_020",2381
2024/03/11 03:44:09,,"LEV50001_020",2285
2024/03/11 03:44:39,,"LEV50001_020",2270
2024/03/11 03:45:09,,"LEV50001_020",2299
2024/03/11 03:45:40,,"LEV50001_020",2265
2024/03/11 03:46:09,,"LEV50001_020",2308
2024/03/11 03:46:39,,"LEV50001_020",2220
2024/03/11 03:47:09,,"LEV50001_020",2378
2024/03/11 03:47:39,,"LEV50001_020",2315
2024/03/11 03:48:09,,"LEV50001_020",2239
2024/03/11 03:48:39,,"LEV50001_020",2340
2024/03/11 03:49:09,,"LEV50001_020",2346
2024/03/11 03:49:39,,"LEV50001_020",2288
2024/03/11 03:50:09,,"LEV50001_020",2293
2024/03/11 03:50:39,,"LEV50001_020",2330
2024/03/11 03:51:09,,"LEV50001_020",2229
2024/03/11 03:51:39,,"LEV50001_020",2393
2024/03/11 03:52:09,,"LEV50001_020",2259
2024/03/11 03:52:39,,"LEV50001_020",2336
2024/03/11 03:53:09,,"LEV50001_020",2205
2024/03/11 03:53:39,,"LEV50001_020",2379
2024/03/11 03:54:09,,"LEV50001_020",2186
2024/03/11 03:54:39,,"LEV50001_020",2373
2024/03/11 03:55:09,,"LEV50001_020",2513
2024/03/11 03:55:39,,"LEV50001_020",2219
2024/03/11 03:56:09,,"LEV50001_020",2330
2024/03/11 03:56:39,,"LEV50001_020",2226
2024/03/11 03:57:09,,"LEV50001_020",2386
2024/03/11 03:57:39,,"LEV50001_020",2218
2024/03/11 03:58:09,,"LEV50001_020",2321
2024/03/11 03:58:39,,"LEV50001_020",2274
2024/03/11 03:59:09,,"LEV50001_020",2528
2024/03/11 03:59:39,,"LEV50001_020",2344
2024/03/11 04:00:09,,"LEV50001_020",2361
2024/03/11 04:00:39,,"LEV50001_020",2288
