:GT2K_LOG,1
:LOGGING_ID,14
:LOGGING_NAME,"シード剥離_導電率"
:SERIAL_ID,47
:DEVICE_NUM,3
:RECORD_NUM,120
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
:DEV_COMMENT,"設備コード","モデル名","導電率"
2024/03/11 06:16:40,,"LEV50001_020",2344
2024/03/11 06:17:10,,"LEV50001_020",2419
2024/03/11 06:17:40,,"LEV50001_020",2375
2024/03/11 06:18:10,,"LEV50001_020",2299
2024/03/11 06:18:40,,"LEV50001_020",2331
2024/03/11 06:19:10,,"LEV50001_020",2328
2024/03/11 06:19:40,,"LEV50001_020",2391
2024/03/11 06:20:10,,"LEV50001_020",2291
2024/03/11 06:20:40,,"LEV50001_020",2308
2024/03/11 06:21:10,,"LEV50001_020",2340
2024/03/11 06:21:40,,"LEV50001_020",2354
2024/03/11 06:22:10,,"LEV50001_020",2456
2024/03/11 06:22:40,,"LEV50001_020",2359
2024/03/11 06:23:10,,"LEV50001_020",2315
2024/03/11 06:23:40,,"LEV50001_020",2345
2024/03/11 06:24:10,,"LEV50001_020",2418
2024/03/11 06:24:40,,"LEV50001_020",2311
2024/03/11 06:25:10,,"LEV50001_020",2361
2024/03/11 06:25:40,,"LEV50001_020",2384
2024/03/11 06:26:10,,"LEV50001_020",2325
2024/03/11 06:26:40,,"LEV50001_020",2381
2024/03/11 06:27:10,,"LEV50001_020",2368
2024/03/11 06:27:40,,"LEV50001_020",2326
2024/03/11 06:28:10,,"LEV50001_020",2391
2024/03/11 06:28:40,,"LEV50001_020",2334
2024/03/11 06:29:10,,"LEV50001_020",2208
2024/03/11 06:29:40,,"LEV50001_020",2413
2024/03/11 06:30:10,,"LEV50001_020",2260
2024/03/11 06:30:40,,"LEV50001_020",2296
2024/03/11 06:31:10,,"LEV50001_020",2299
2024/03/11 06:31:40,,"LEV50001_020",2498
2024/03/11 06:32:10,,"LEV50001_020",2471
2024/03/11 06:32:40,,"LEV50001_020",2269
2024/03/11 06:33:10,,"LEV50001_020",2364
2024/03/11 06:33:40,,"LEV50001_020",2431
2024/03/11 06:34:10,,"LEV50001_020",2298
2024/03/11 06:34:40,,"LEV50001_020",2341
2024/03/11 06:35:10,,"LEV50001_020",2378
2024/03/11 06:35:40,,"LEV50001_020",2273
2024/03/11 06:36:10,,"LEV50001_020",2386
2024/03/11 06:36:40,,"LEV50001_020",2336
2024/03/11 06:37:10,,"LEV50001_020",2448
2024/03/11 06:37:40,,"LEV50001_020",2256
2024/03/11 06:38:10,,"LEV50001_020",2361
2024/03/11 06:38:40,,"LEV50001_020",2238
2024/03/11 06:39:10,,"LEV50001_020",2239
2024/03/11 06:39:40,,"LEV50001_020",2354
2024/03/11 06:40:10,,"LEV50001_020",2458
2024/03/11 06:40:40,,"LEV50001_020",2386
2024/03/11 06:41:10,,"LEV50001_020",2295
2024/03/11 06:41:40,,"LEV50001_020",2361
2024/03/11 06:42:10,,"LEV50001_020",2403
2024/03/11 06:42:40,,"LEV50001_020",2334
2024/03/11 06:43:10,,"LEV50001_020",2381
2024/03/11 06:43:39,,"LEV50001_020",2285
2024/03/11 06:44:09,,"LEV50001_020",2329
2024/03/11 06:44:40,,"LEV50001_020",2421
2024/03/11 06:45:12,,"LEV50001_020",2354
2024/03/11 06:45:40,,"LEV50001_020",2256
2024/03/11 06:46:10,,"LEV50001_020",2350
2024/03/11 06:46:40,,"LEV50001_020",2398
2024/03/11 06:47:09,,"LEV50001_020",2331
2024/03/11 06:47:39,,"LEV50001_020",2410
2024/03/11 06:48:09,,"LEV50001_020",2383
2024/03/11 06:48:40,,"LEV50001_020",2511
2024/03/11 06:49:10,,"LEV50001_020",2284
2024/03/11 06:49:40,,"LEV50001_020",2315
2024/03/11 06:50:09,,"LEV50001_020",2354
2024/03/11 06:50:40,,"LEV50001_020",2391
2024/03/11 06:51:09,,"LEV50001_020",2308
2024/03/11 06:51:40,,"LEV50001_020",2364
2024/03/11 06:52:10,,"LEV50001_020",2395
2024/03/11 06:52:39,,"LEV50001_020",2294
2024/03/11 06:53:10,,"LEV50001_020",2334
2024/03/11 06:53:39,,"LEV50001_020",2269
2024/03/11 06:54:09,,"LEV50001_020",2303
2024/03/11 06:54:39,,"LEV50001_020",2364
2024/03/11 06:55:12,,"LEV50001_020",2388
2024/03/11 06:55:39,,"LEV50001_020",2271
2024/03/11 06:56:09,,"LEV50001_020",2368
2024/03/11 06:56:39,,"LEV50001_020",2311
2024/03/11 06:57:09,,"LEV50001_020",2366
2024/03/11 06:57:39,,"LEV50001_020",2361
2024/03/11 06:58:09,,"LEV50001_020",2336
2024/03/11 06:58:40,,"LEV50001_020",2276
2024/03/11 06:59:10,,"LEV50001_020",2290
2024/03/11 06:59:40,,"LEV50001_020",2299
2024/03/11 07:00:10,,"LEV50001_020",2303
2024/03/11 07:00:39,,"LEV50001_020",2355
