:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,21
:ALARM_NAME,"2_ULD_ALM"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,21
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,0
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/05 01:57:07,2024/02/05 01:57:13,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/05 01:58:11,2024/02/05 01:58:19,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/05 01:59:15,2024/02/05 01:59:21,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/05 02:33:29,2024/02/05 02:33:35,****/**/** **:**:**,1,1
0,0,30,"A029:反作業者側_電磁ﾛｯｸをONしてください。",R,2024/02/05 02:33:47,2024/02/05 02:33:53,****/**/** **:**:**,1,1
0,0,6,"☆A005:反作業者側ｶﾊﾞｰ停止中",R,2024/02/05 02:33:53,2024/02/05 02:34:07,****/**/** **:**:**,1,1
0,0,19,"A018:反操作_台車側ｶﾊﾞｰ開",R,2024/02/05 02:33:53,2024/02/05 02:34:01,****/**/** **:**:**,1,1
0,0,493,"C492:ﾛﾎﾞｯﾄがｻｰﾎﾞOFFしています。",R,2024/02/05 02:33:55,2024/02/05 02:34:11,****/**/** **:**:**,1,1
0,0,30,"A029:反作業者側_電磁ﾛｯｸをONしてください。",R,2024/02/05 02:34:01,2024/02/05 02:34:07,****/**/** **:**:**,1,1
0,0,469,"A468:台車2を投入してください。",R,2024/02/05 02:34:13,2024/02/05 03:38:34,****/**/** **:**:**,1,1
